sensor_id,name,device_id,unit,irregular,cumulative,energy_type,source_type,protected
sensor_3829,Electricity meter 3829,,kWh,True,False,electricity,,False
sensor_3830,Electricity meter 3830,,kWh,True,False,electricity,,False
sensor_3831,Water meter 3831,,m³,True,False,water,,False
sensor_3832,Water meter 3832,,m³,True,False,water,,False
sensor_3833,Water meter 3833,,m³,True,False,water,,False
sensor_3834,Water meter 3834,,m³,True,False,water,,False
sensor_3835,Water meter 3835,,m³,True,False,water,,False
sensor_3836,Heating meter 3836,,kWh,True,False,heating,,False
sensor_3837,Heating meter 3837,,kWh,True,False,heating,,False
sensor_3838,Heating meter 3838,,kWh,True,False,heating,,False
sensor_3839,Heating meter 3839,,kWh,True,False,heating,,False
sensor_3840,Heating meter 3840,,m³,True,False,heating,,False
sensor_3841,Heating meter 3841,,kWh,True,False,heating,,False
sensor_3842,Heating meter 3842,,kWh,True,False,heating,,False
sensor_3843,Heating meter 3843,,kWh,True,False,heating,,False
sensor_3844,Heating meter 3844,,kWh,True,False,heating,,False
sensor_3845,Chilled water meter 3845,,m³,True,False,cold,,False
sensor_3846,Water meter 3846,,m³,True,False,water,,False
sensor_3847,Heating meter 3847,,kWh,True,False,heating,,False
sensor_3848,Water meter 3848,,m³,True,False,water,,False
sensor_3849,Water meter 3849,,m³,True,False,water,,False
sensor_3850,Chilled water meter 3850,,m³,True,False,cold,,False
sensor_3851,Water meter 3851,,m³,True,False,water,,False
sensor_3852,Water meter 3852,,m³,True,False,water,,False
sensor_3853,Water meter 3853,,m³,True,False,water,,False
sensor_3854,Water meter 3854,,m³,True,False,water,,False
sensor_3855,Water meter 3855,,m³,True,False,water,,False
sensor_3856,Water meter 3856,,m³,True,False,water,,False
sensor_3857,Heating meter 3857,,kWh,True,False,heating,,False
sensor_3858,Heating meter 3858,,kWh,True,False,heating,,False
sensor_3859,Chilled water meter 3859,,kWh,True,False,cold,,False
sensor_3860,Water meter 3860,,m³,True,False,water,,False
sensor_3861,Heating meter 3861,,m³,True,False,heating,,False
sensor_3862,Water meter 3862,,m³,True,False,water,,False
sensor_3863,Water meter 3863,,m³,True,False,water,,False
sensor_3864,Water meter 3864,,m³,True,False,water,,False
sensor_3865,Heating meter 3865,,kWh,True,False,heating,,False
sensor_3866,Water meter 3866,,m³,True,False,water,,False
sensor_3867,Water meter 3867,,m³,True,False,water,,False
sensor_3868,Water meter 3868,,m³,True,False,water,,False
sensor_3869,Water meter 3869,,m³,True,False,water,,False
sensor_3870,Water meter 3870,,m³,True,False,water,,False
sensor_3871,Water meter 3871,,m³,True,False,water,,False
sensor_3872,Water meter 3872,,m³,True,False,water,,False
sensor_3873,Water meter 3873,,m³,True,False,water,,False
sensor_3874,Water meter 3874,,m³,True,False,water,,False
sensor_3875,Water meter 3875,,m³,True,False,water,,False
sensor_3876,Water meter 3876,,m³,True,False,water,,False
sensor_3877,Water meter 3877,,m³,True,False,water,,False
sensor_3878,Water meter 3878,,m³,True,False,water,,False
sensor_3879,Water meter 3879,,m³,True,False,water,,False
sensor_3880,Water meter 3880,,m³,True,False,water,,False
sensor_3881,Water meter 3881,,m³,True,False,water,,False
sensor_3882,Water meter 3882,,m³,True,False,water,,False
sensor_3883,Chilled water meter 3883,,kWh,True,False,cold,,False
sensor_3884,Chilled water meter 3884,,m³,True,False,cold,,False
sensor_3885,Water meter 3885,,m³,True,False,water,,False
sensor_3886,Water meter 3886,,m³,True,False,water,,False
sensor_3887,Water meter 3887,,m³,True,False,water,,False
sensor_3888,Water meter 3888,,m³,True,False,water,,False
sensor_3889,Water meter 3889,,m³,True,False,water,,False
sensor_3890,Water meter 3890,,m³,True,False,water,,False
sensor_3891,Water meter 3891,,m³,True,False,water,,False
sensor_3892,Heating meter 3892,,kWh,True,False,heating,,False
sensor_3893,Heating meter 3893,,kWh,True,False,heating,,False
sensor_3894,Heating meter 3894,,kWh,True,False,heating,,False
sensor_3895,Heating meter 3895,,kWh,True,False,heating,,False
sensor_3896,Heating meter 3896,,kWh,True,False,heating,,False
sensor_3897,Heating meter 3897,,kWh,True,False,heating,,False
sensor_3898,Heating meter 3898,,kWh,True,False,heating,,False
sensor_3899,Heating meter 3899,,kWh,True,False,heating,,False
sensor_3900,Heating meter 3900,,kWh,True,False,heating,,False
sensor_3901,Heating meter 3901,,kWh,True,False,heating,,False
sensor_3902,Chilled water meter 3902,,kWh,True,False,cold,,False
sensor_3903,Heating meter 3903,,kWh,True,False,heating,,False
sensor_3904,Chilled water meter 3904,,kWh,True,False,cold,,False
sensor_3905,Water meter 3905,,m³,True,False,water,,False
sensor_3906,Water meter 3906,,m³,True,False,water,,False
sensor_3907,Water meter 3907,,m³,True,False,water,,False
sensor_3908,Water meter 3908,,m³,True,False,water,,False
sensor_3909,Water meter 3909,,m³,True,False,water,,False
sensor_3910,Water meter 3910,,m³,True,False,water,,False
sensor_3911,Water meter 3911,,m³,True,False,water,,False
sensor_3912,Water meter 3912,,m³,True,False,water,,False
sensor_3913,Water meter 3913,,m³,True,False,water,,False
sensor_3914,Water meter 3914,,m³,True,False,water,,False
sensor_3915,Heating meter 3915,,m³,True,False,heating,,False
sensor_3916,Heating meter 3916,,kWh,True,False,heating,,False
sensor_3917,Heating meter 3917,,m³,True,False,heating,,False
sensor_3918,Water meter 3918,,m³,True,False,water,,False
sensor_3919,Water meter 3919,,m³,True,False,water,,False
sensor_3920,Water meter 3920,,m³,True,False,water,,False
sensor_3921,Water meter 3921,,m³,True,False,water,,False
sensor_3922,Heating meter 3922,,kWh,True,False,heating,,False
sensor_3923,Water meter 3923,,m³,True,False,water,,False
sensor_3924,Water meter 3924,,m³,True,False,water,,False
sensor_3925,Water meter 3925,,m³,True,False,water,,False
sensor_3926,Water meter 3926,,m³,True,False,water,,False
sensor_3927,Water meter 3927,,m³,True,False,water,,False
sensor_3928,Water meter 3928,,m³,True,False,water,,False
sensor_3929,Water meter 3929,,m³,True,False,water,,False
sensor_3930,Water meter 3930,,m³,True,False,water,,False
sensor_3931,Heating meter 3931,,kWh,True,False,heating,,False
sensor_3932,Heating meter 3932,,kWh,True,False,heating,,False
sensor_3933,Heating meter 3933,,kWh,True,False,heating,,False
sensor_3934,Heating meter 3934,,kWh,True,False,heating,,False
sensor_3935,Heating meter 3935,,kWh,True,False,heating,,False
sensor_3936,Heating meter 3936,,m³,True,False,heating,,False
sensor_3937,Heating meter 3937,,m³,True,False,heating,,False
sensor_3938,Heating meter 3938,,m³,True,False,heating,,False
sensor_3939,Water meter 3939,,m³,True,False,water,,False
sensor_3940,Water meter 3940,,m³,True,False,water,,False
sensor_3941,Water meter 3941,,m³,True,False,water,,False
sensor_3942,Water meter 3942,,m³,True,False,water,,False
sensor_3943,Heating meter 3943,,kWh,True,False,heating,,False
sensor_3944,Heating meter 3944,,kWh,True,False,heating,,False
sensor_3945,Chilled water meter 3945,,kWh,True,False,cold,,False
sensor_3946,Water meter 3946,,m³,True,False,water,,False
sensor_3947,Water meter 3947,,m³,True,False,water,,False
sensor_3948,Water meter 3948,,m³,True,False,water,,False
sensor_3949,Water meter 3949,,m³,True,False,water,,False
sensor_3950,Water meter 3950,,m³,True,False,water,,False
sensor_3951,Water meter 3951,,m³,True,False,water,,False
sensor_3952,Water meter 3952,,m³,True,False,water,,False
sensor_3953,Water meter 3953,,m³,True,False,water,,False
sensor_3954,Electricity meter 3954,,kWh,True,False,electricity,,False
sensor_3955,Electricity meter 3955,,kWh,True,False,electricity,,False
sensor_3956,Electricity meter 3956,,kWh,True,False,electricity,,False
sensor_3957,Electricity meter 3957,,kWh,True,False,electricity,,False
sensor_3958,Water meter 3958,,m³,True,False,water,,False
sensor_3959,Electricity meter 3959,,kWh,True,False,electricity,,False
sensor_3960,Water meter 3960,,m³,True,False,water,,False
sensor_3961,Water meter 3961,,m³,True,False,water,,False
sensor_3962,Water meter 3962,,m³,True,False,water,,False
sensor_3963,Chilled water meter 3963,,kWh,True,False,cold,,False
sensor_3964,Chilled water meter 3964,,kWh,True,False,cold,,False
sensor_3965,Heating meter 3965,,kWh,True,False,heating,,False
sensor_3966,Water meter 3966,,m³,True,False,water,,False
sensor_3967,Water meter 3967,,m³,True,False,water,,False
sensor_3968,Heating meter 3968,,kWh,True,False,heating,,False
sensor_3969,Water meter 3969,,m³,True,False,water,,False
sensor_3970,Water meter 3970,,m³,True,False,water,,False
sensor_3971,Water meter 3971,,m³,True,False,water,,False
sensor_3972,Water meter 3972,,m³,True,False,water,,False
sensor_3973,Water meter 3973,,m³,True,False,water,,False
sensor_3974,Water meter 3974,,m³,True,False,water,,False
sensor_3975,Water meter 3975,,m³,True,False,water,,False
sensor_3976,Water meter 3976,,m³,True,False,water,,False
sensor_3977,Water meter 3977,,m³,True,False,water,,False
sensor_3978,Water meter 3978,,m³,True,False,water,,False
sensor_3979,Water meter 3979,,m³,True,False,water,,False
sensor_3980,Water meter 3980,,m³,True,False,water,,False
sensor_3981,Heating meter 3981,,kWh,True,False,heating,,False
sensor_3982,Water meter 3982,,m³,True,False,water,,False
sensor_3983,Water meter 3983,,m³,True,False,water,,False
sensor_3984,Chilled water meter 3984,,kWh,True,False,cold,,False
sensor_3985,Water meter 3985,,m³,True,False,water,,False
sensor_3986,Water meter 3986,,m³,True,False,water,,False
sensor_3987,Water meter 3987,,m³,True,False,water,,False
sensor_3988,Water meter 3988,,m³,True,False,water,,False
sensor_3989,Water meter 3989,,m³,True,False,water,,False
sensor_3990,Water meter 3990,,m³,True,False,water,,False
sensor_3991,Water meter 3991,,m³,True,False,water,,False
sensor_3992,Water meter 3992,,kWh,True,False,water,,False
sensor_3993,Electricity meter 3993,,kWh,True,False,electricity,,False
sensor_3994,Water meter 3994,,m³,True,False,water,,False
sensor_3995,Heating meter 3995,,kWh,True,False,heating,,False
sensor_3996,Water meter 3996,,m³,True,False,water,,False
sensor_3997,Water meter 3997,,m³,True,False,water,,False
sensor_3998,Heating meter 3998,,kWh,True,False,heating,,False
sensor_3999,Gas meter 3999,,m³,True,False,gas,,False
sensor_4000,Heating meter 4000,,kWh,True,False,heating,,False
sensor_4001,Heating meter 4001,,kWh,True,False,heating,,False
sensor_4002,Heating meter 4002,,kWh,True,False,heating,,False
sensor_4003,Heating meter 4003,,kWh,True,False,heating,,False
sensor_4004,Heating meter 4004,,kWh,True,False,heating,,False
sensor_4005,Heating meter 4005,,kWh,True,False,heating,,False
sensor_4006,Heating meter 4006,,kWh,True,False,heating,,False
sensor_4007,Heating meter 4007,,kWh,True,False,heating,,False
sensor_4008,Electricity meter 4008,,kWh,True,False,electricity,,False
sensor_4009,Electricity meter 4009,,kWh,True,False,electricity,,False
sensor_4010,Electricity meter 4010,,kWh,True,False,electricity,,False
sensor_4011,Electricity meter 4011,,kWh,True,False,electricity,,False
sensor_4012,Electricity meter 4012,,kWh,True,False,electricity,,False
sensor_4013,Electricity meter 4013,,kWh,True,False,electricity,,False
sensor_4014,Electricity meter 4014,,kWh,True,False,electricity,,False
sensor_4015,Electricity meter 4015,,kWh,True,False,electricity,,False
sensor_4016,Electricity meter 4016,,kWh,True,False,electricity,,False
sensor_4017,Electricity meter 4017,,kWh,True,False,electricity,,False
sensor_4018,Electricity meter 4018,,kWh,True,False,electricity,,False
sensor_4019,Electricity meter 4019,,kWh,True,False,electricity,,False
sensor_4020,Electricity meter 4020,,kWh,True,False,electricity,,False
sensor_4021,Electricity meter 4021,,kWh,True,False,electricity,,False
sensor_4022,Electricity meter 4022,,kWh,True,False,electricity,,False
sensor_4023,Electricity meter 4023,,kWh,True,False,electricity,,False
sensor_4024,Electricity meter 4024,,kWh,True,False,electricity,,False
sensor_4025,Electricity meter 4025,,kWh,True,False,electricity,,False
sensor_4026,Electricity meter 4026,,kWh,True,False,electricity,,False
sensor_4027,Electricity meter 4027,,kWh,True,False,electricity,,False
sensor_4028,Electricity meter 4028,,kWh,True,False,electricity,,False
sensor_4029,Electricity meter 4029,,kWh,True,False,electricity,,False
sensor_4030,Utility meter 4030,,m³,True,False,,,False
sensor_4031,Heating meter 4031,,kWh,True,False,heating,,False
sensor_4032,Heating meter 4032,,kWh,True,False,heating,,False
sensor_4033,Heating meter 4033,,kWh,True,False,heating,,False
sensor_4034,Heating meter 4034,,kWh,True,False,heating,,False
sensor_4035,Water meter 4035,,m³,True,False,water,,False
sensor_4036,Heating meter 4036,,kWh,True,False,heating,,False
sensor_4037,Heating meter 4037,,kWh,True,False,heating,,False
sensor_4038,Heating meter 4038,,kWh,True,False,heating,,False
sensor_4039,Heating meter 4039,,kWh,True,False,heating,,False
sensor_4040,Heating meter 4040,,kWh,True,False,heating,,False
sensor_4041,Heating meter 4041,,kWh,True,False,heating,,False
sensor_4042,Chilled water meter 4042,,kWh,True,False,cold,,False
sensor_4043,Chilled water meter 4043,,kWh,True,False,cold,,False
sensor_4044,Chilled water meter 4044,,kWh,True,False,cold,,False
sensor_4045,Chilled water meter 4045,,kWh,True,False,cold,,False
sensor_4046,Chilled water meter 4046,,kWh,True,False,cold,,False
sensor_4047,Water meter 4047,,m³,True,False,water,,False
sensor_4048,Water meter 4048,,m³,True,False,water,,False
sensor_4049,Water meter 4049,,m³,True,False,water,,False
sensor_4050,Water meter 4050,,m³,True,False,water,,False
sensor_4051,Water meter 4051,,kWh,True,False,water,,False
sensor_4052,Water meter 4052,,kWh,True,False,water,,False
sensor_4053,Water meter 4053,,m³,True,False,water,,False
sensor_4054,Water meter 4054,,m³,True,False,water,,False
sensor_4055,Water meter 4055,,m³,True,False,water,,False
sensor_4056,Water meter 4056,,m³,True,False,water,,False
sensor_4057,Water meter 4057,,kWh,True,False,water,,False
sensor_4058,Water meter 4058,,m³,True,False,water,,False
sensor_4059,Water meter 4059,,kWh,True,False,water,,False
sensor_4060,Water meter 4060,,kWh,True,False,water,,False
sensor_4061,Water meter 4061,,m³,True,False,water,,False
sensor_4062,Water meter 4062,,m³,True,False,water,,False
sensor_4063,Water meter 4063,,m³,True,False,water,,False
sensor_4064,Water meter 4064,,m³,True,False,water,,False
sensor_4065,Water meter 4065,,m³,True,False,water,,False
sensor_4066,Water meter 4066,,m³,True,False,water,,False
sensor_4067,Water meter 4067,,kWh,True,False,water,,False
sensor_4068,Water meter 4068,,m³,True,False,water,,False
sensor_4069,Water meter 4069,,m³,True,False,water,,False
sensor_4070,Water meter 4070,,m³,True,False,water,,False
sensor_4071,Utility meter 4071,,kWh,True,False,,,False
sensor_4072,Utility meter 4072,,kWh,True,False,,,False
sensor_4073,Water meter 4073,,m³,True,False,water,,False
sensor_4074,Water meter 4074,,m³,True,False,water,,False
sensor_4075,Water meter 4075,,kWh,True,False,water,,False
sensor_4076,Water meter 4076,,m³,True,False,water,,False
sensor_4077,Water meter 4077,,m³,True,False,water,,False
sensor_4078,Water meter 4078,,kWh,True,False,water,,False
sensor_4079,Water meter 4079,,m³,True,False,water,,False
sensor_4080,Water meter 4080,,kWh,True,False,water,,False
sensor_4081,Water meter 4081,,kWh,True,False,water,,False
sensor_4082,Water meter 4082,,m³,True,False,water,,False
sensor_4083,Electricity meter 4083,,kWh,True,False,electricity,,False
sensor_4084,Heating meter 4084,,kWh,True,False,heating,,False
sensor_4085,Electricity meter 4085,,kWh,True,False,electricity,,False
sensor_4086,Electricity meter 4086,,kWh,True,False,electricity,,False
sensor_4087,Heating meter 4087,,kWh,True,False,heating,,False
sensor_4088,Utility meter 4088,,,True,False,,,False
